sample_unix_ns,timestamp,gpu_utilization_percent,memory_controller_utilization_percent,vram_used_mib,vram_total_mib,power_w,sm_clock_mhz,memory_clock_mhz
1786576168052979600,2026/08/13 09:09:28.085,2.0,1.0,2438.0,32607.0,46.75,765.0,7001.0
1786576168605224400,2026/08/13 09:09:28.637,3.0,1.0,2438.0,32607.0,46.4,705.0,7001.0
1786576169152537600,2026/08/13 09:09:29.183,2.0,1.0,2486.0,32607.0,45.49,570.0,7001.0
1786576169701130000,2026/08/13 09:09:29.732,2.0,1.0,2486.0,32607.0,44.59,547.0,7001.0
1786576170248847900,2026/08/13 09:09:30.295,3.0,1.0,2486.0,32607.0,44.26,525.0,7001.0
1786576170816650100,2026/08/13 09:09:30.847,2.0,1.0,2534.0,32607.0,43.69,517.0,7001.0
1786576171364406200,2026/08/13 09:09:31.396,4.0,1.0,2534.0,32607.0,43.81,532.0,7001.0
1786576171916549200,2026/08/13 09:09:31.947,2.0,1.0,2534.0,32607.0,43.9,487.0,7001.0
1786576172463771900,2026/08/13 09:09:32.495,2.0,1.0,2534.0,32607.0,43.37,480.0,7001.0
1786576173011062200,2026/08/13 09:09:33.057,2.0,1.0,2582.0,32607.0,43.34,487.0,7001.0
1786576173572962000,2026/08/13 09:09:33.603,2.0,1.0,2582.0,32607.0,42.98,480.0,7001.0
1786576174121950400,2026/08/13 09:09:34.153,2.0,1.0,2582.0,32607.0,42.7,502.0,7001.0
1786576174669908500,2026/08/13 09:09:34.701,2.0,1.0,2582.0,32607.0,42.62,510.0,7001.0
1786576175217827200,2026/08/13 09:09:35.248,2.0,1.0,2644.0,32607.0,42.22,442.0,7001.0
1786576175766601300,2026/08/13 09:09:35.797,3.0,1.0,2670.0,32607.0,42.59,562.0,7001.0
1786576176314252600,2026/08/13 09:09:36.346,3.0,1.0,2686.0,32607.0,42.59,495.0,7001.0
1786576176865242700,2026/08/13 09:09:36.896,2.0,1.0,2699.0,32607.0,42.04,502.0,7001.0
1786576177414771600,2026/08/13 09:09:37.462,3.0,1.0,2725.0,32607.0,42.36,525.0,7001.0
1786576177979782200,2026/08/13 09:09:38.010,2.0,1.0,2725.0,32607.0,42.19,495.0,7001.0
1786576178529500500,2026/08/13 09:09:38.561,2.0,1.0,2751.0,32607.0,42.07,517.0,7001.0
1786576179080636900,2026/08/13 09:09:39.112,3.0,1.0,2751.0,32607.0,42.11,517.0,7001.0
1786576179629436400,2026/08/13 09:09:39.661,3.0,1.0,2821.0,32607.0,42.35,517.0,7001.0
1786576180174556200,2026/08/13 09:09:40.205,3.0,1.0,2859.0,32607.0,42.64,532.0,7001.0
1786576180717481800,2026/08/13 09:09:40.748,3.0,1.0,2905.0,32607.0,42.7,525.0,7001.0
1786576181261586600,2026/08/13 09:09:41.293,3.0,1.0,2949.0,32607.0,42.37,532.0,7001.0
1786576181807208700,2026/08/13 09:09:41.838,2.0,1.0,2993.0,32607.0,42.06,517.0,7001.0
1786576182353786600,2026/08/13 09:09:42.385,2.0,1.0,3043.0,32607.0,42.22,532.0,7001.0
1786576182900548200,2026/08/13 09:09:42.930,2.0,1.0,3089.0,32607.0,42.18,540.0,7001.0
1786576183448054300,2026/08/13 09:09:43.495,3.0,1.0,3133.0,32607.0,41.69,510.0,7001.0
1786576184008494400,2026/08/13 09:09:44.040,3.0,1.0,3183.0,32607.0,41.56,510.0,7001.0
1786576184552975200,2026/08/13 09:09:44.584,2.0,1.0,3227.0,32607.0,41.55,510.0,7001.0
1786576185101817900,2026/08/13 09:09:45.133,2.0,1.0,3265.0,32607.0,41.51,532.0,7001.0
1786576185648851600,2026/08/13 09:09:45.680,3.0,1.0,3316.0,32607.0,41.48,540.0,7001.0
1786576186195438500,2026/08/13 09:09:46.226,3.0,1.0,3360.0,32607.0,41.56,510.0,7001.0
1786576186743333900,2026/08/13 09:09:46.774,3.0,1.0,3404.0,32607.0,41.58,532.0,7001.0
1786576187289732800,2026/08/13 09:09:47.320,3.0,1.0,3448.0,32607.0,41.54,532.0,7001.0
1786576187833661100,2026/08/13 09:09:47.865,3.0,1.0,3492.0,32607.0,41.52,502.0,7001.0
1786576188381685400,2026/08/13 09:09:48.413,3.0,1.0,3530.0,32607.0,41.42,540.0,7001.0
1786576188928813600,2026/08/13 09:09:48.960,3.0,1.0,3582.0,32607.0,41.01,517.0,7001.0
1786576189474526600,2026/08/13 09:09:49.505,2.0,1.0,3626.0,32607.0,40.96,510.0,7001.0
1786576190020950300,2026/08/13 09:09:50.052,3.0,1.0,3670.0,32607.0,40.91,525.0,7001.0
1786576190567722600,2026/08/13 09:09:50.598,2.0,1.0,3714.0,32607.0,40.62,540.0,7001.0
1786576191111618600,2026/08/13 09:09:51.143,2.0,1.0,3758.0,32607.0,40.59,517.0,7001.0
1786576191658568600,2026/08/13 09:09:51.690,3.0,1.0,3810.0,32607.0,40.78,547.0,7001.0
1786576192205426600,2026/08/13 09:09:52.236,2.0,1.0,3848.0,32607.0,40.9,540.0,7001.0
1786576192751637500,2026/08/13 09:09:52.783,3.0,1.0,3886.0,32607.0,40.93,525.0,7001.0
1786576193299441900,2026/08/13 09:09:53.330,3.0,1.0,3930.0,32607.0,40.9,540.0,7001.0
1786576193849486300,2026/08/13 09:09:53.881,3.0,1.0,3975.0,32607.0,40.71,510.0,7001.0
1786576194396263000,2026/08/13 09:09:54.427,3.0,1.0,4020.0,32607.0,40.25,540.0,7001.0
1786576194944279400,2026/08/13 09:09:54.975,3.0,1.0,4070.0,32607.0,40.96,532.0,7001.0
1786576195491176000,2026/08/13 09:09:55.522,2.0,1.0,4110.0,32607.0,40.74,517.0,7001.0
1786576196035084700,2026/08/13 09:09:56.067,3.0,1.0,4154.0,32607.0,40.47,525.0,7001.0
1786576196580715200,2026/08/13 09:09:56.612,3.0,1.0,4198.0,32607.0,40.2,532.0,7001.0
1786576197126003300,2026/08/13 09:09:57.158,3.0,1.0,4248.0,32607.0,40.09,517.0,7001.0
1786576197673167500,2026/08/13 09:09:57.704,2.0,1.0,4286.0,32607.0,39.96,532.0,7001.0
1786576198217405600,2026/08/13 09:09:58.249,3.0,1.0,4330.0,32607.0,39.72,517.0,7001.0
1786576198767803600,2026/08/13 09:09:58.799,2.0,1.0,4376.0,32607.0,39.58,532.0,7001.0
1786576199316147000,2026/08/13 09:09:59.347,3.0,1.0,4426.0,32607.0,39.42,532.0,7001.0
1786576199860617700,2026/08/13 09:09:59.891,3.0,1.0,4470.0,32607.0,39.69,532.0,7001.0
1786576200405056500,2026/08/13 09:10:00.436,3.0,1.0,4508.0,32607.0,39.94,540.0,7001.0
1786576200949123500,2026/08/13 09:10:00.980,3.0,1.0,4558.0,32607.0,39.92,525.0,7001.0
1786576201493189000,2026/08/13 09:10:01.540,2.0,1.0,4604.0,32607.0,39.83,532.0,7001.0
1786576202085285100,2026/08/13 09:10:02.116,2.0,1.0,4654.0,32607.0,39.9,532.0,7001.0
1786576202626254300,2026/08/13 09:10:02.657,3.0,1.0,4698.0,32607.0,39.96,517.0,7001.0
1786576203170504100,2026/08/13 09:10:03.201,3.0,1.0,4742.0,32607.0,39.64,547.0,7001.0
1786576203714913900,2026/08/13 09:10:03.746,3.0,1.0,4792.0,32607.0,39.6,532.0,7001.0
1786576204259747100,2026/08/13 09:10:04.291,3.0,1.0,4838.0,32607.0,39.53,525.0,7001.0
1786576204805988900,2026/08/13 09:10:04.837,3.0,1.0,4882.0,32607.0,39.53,532.0,7001.0
1786576205352981300,2026/08/13 09:10:05.385,3.0,1.0,4940.0,32607.0,39.37,547.0,7001.0
1786576205899149200,2026/08/13 09:10:05.930,2.0,1.0,4984.0,32607.0,39.14,532.0,7001.0
1786576206442979500,2026/08/13 09:10:06.474,3.0,1.0,5036.0,32607.0,39.05,525.0,7001.0
1786576206989122400,2026/08/13 09:10:07.020,3.0,1.0,5080.0,32607.0,38.83,532.0,7001.0
1786576207536689700,2026/08/13 09:10:07.568,3.0,1.0,5124.0,32607.0,38.83,547.0,7001.0
1786576208082891400,2026/08/13 09:10:08.114,3.0,1.0,5164.0,32607.0,38.86,540.0,7001.0
1786576208631453000,2026/08/13 09:10:08.662,3.0,1.0,5208.0,32607.0,38.95,532.0,7001.0
1786576209175653200,2026/08/13 09:10:09.207,3.0,1.0,5260.0,32607.0,38.96,532.0,7001.0
1786576209723060400,2026/08/13 09:10:09.754,3.0,1.0,5310.0,32607.0,39.04,517.0,7001.0
1786576210267682700,2026/08/13 09:10:10.299,3.0,1.0,5350.0,32607.0,39.16,532.0,7001.0
1786576210807859800,2026/08/13 09:10:10.840,3.0,1.0,5394.0,32607.0,38.88,525.0,7001.0
1786576211356535400,2026/08/13 09:10:11.387,3.0,1.0,5446.0,32607.0,38.79,547.0,7001.0
1786576211906867500,2026/08/13 09:10:11.938,3.0,1.0,5490.0,32607.0,38.95,532.0,7001.0
1786576212451970300,2026/08/13 09:10:12.482,3.0,1.0,5534.0,32607.0,38.77,540.0,7001.0
1786576212997997000,2026/08/13 09:10:13.030,3.0,1.0,5578.0,32607.0,38.7,532.0,7001.0
1786576213544781900,2026/08/13 09:10:13.576,2.0,1.0,5628.0,32607.0,38.69,547.0,7001.0
1786576214091357100,2026/08/13 09:10:14.122,3.0,1.0,5674.0,32607.0,38.92,517.0,7001.0
1786576214636444900,2026/08/13 09:10:14.683,3.0,1.0,5718.0,32607.0,38.97,532.0,7001.0
1786576215199915900,2026/08/13 09:10:15.230,2.0,1.0,5768.0,32607.0,38.57,510.0,7001.0
1786576215747661700,2026/08/13 09:10:15.779,2.0,1.0,5818.0,32607.0,38.48,540.0,7001.0
1786576216294641200,2026/08/13 09:10:16.326,3.0,1.0,5858.0,32607.0,38.62,517.0,7001.0
1786576216841384900,2026/08/13 09:10:16.872,2.0,1.0,5908.0,32607.0,38.41,532.0,7001.0
1786576217383910400,2026/08/13 09:10:17.415,3.0,1.0,5952.0,32607.0,38.12,517.0,7001.0
1786576217933919500,2026/08/13 09:10:17.965,3.0,1.0,6002.0,32607.0,38.81,622.0,7001.0
1786576218483844600,2026/08/13 09:10:18.514,1.0,1.0,6052.0,32607.0,38.25,465.0,7001.0
1786576219024066300,2026/08/13 09:10:19.056,1.0,1.0,6098.0,32607.0,36.84,465.0,7001.0
1786576219577244200,2026/08/13 09:10:19.608,1.0,1.0,6142.0,32607.0,36.28,472.0,7001.0
1786576220116487600,2026/08/13 09:10:20.148,1.0,1.0,6187.0,32607.0,37.01,502.0,7001.0
1786576220670683400,2026/08/13 09:10:20.702,1.0,1.0,6239.0,32607.0,37.68,465.0,7001.0
1786576221211265500,2026/08/13 09:10:21.243,1.0,1.0,6283.0,32607.0,36.57,480.0,7001.0
1786576221764520500,2026/08/13 09:10:21.796,2.0,1.0,6327.0,32607.0,36.57,487.0,7001.0
1786576222304932700,2026/08/13 09:10:22.352,1.0,1.0,6367.0,32607.0,36.77,397.0,7001.0
1786576222874503400,2026/08/13 09:10:22.906,1.0,1.0,6417.0,32607.0,36.45,450.0,7001.0
1786576223414104200,2026/08/13 09:10:23.461,3.0,1.0,6472.0,32607.0,37.01,660.0,7001.0
1786576223969532600,2026/08/13 09:10:24.001,3.0,1.0,6518.0,32607.0,38.6,622.0,7001.0
1786576224508591100,2026/08/13 09:10:24.540,2.0,1.0,6568.0,32607.0,39.95,570.0,7001.0
1786576225048442200,2026/08/13 09:10:25.079,3.0,1.0,6611.0,32607.0,39.32,697.0,7001.0
1786576225589004300,2026/08/13 09:10:25.620,3.0,1.0,6662.0,32607.0,40.53,795.0,7001.0
1786576226142119800,2026/08/13 09:10:26.173,2.0,1.0,6708.0,32607.0,40.23,532.0,7001.0
1786576226681608600,2026/08/13 09:10:26.713,1.0,1.0,6758.0,32607.0,36.99,442.0,7001.0
1786576227223040400,2026/08/13 09:10:27.255,1.0,1.0,6803.0,32607.0,35.97,457.0,7001.0
1786576227763332700,2026/08/13 09:10:27.795,3.0,1.0,6847.0,32607.0,36.64,660.0,7001.0
1786576228304891500,2026/08/13 09:10:28.335,2.0,1.0,6907.0,32607.0,37.37,487.0,7001.0
1786576228842937900,2026/08/13 09:10:28.874,1.0,1.0,6957.0,32607.0,36.86,495.0,7001.0
1786576229396018500,2026/08/13 09:10:29.428,1.0,1.0,7000.0,32607.0,36.51,510.0,7001.0
1786576229935529200,2026/08/13 09:10:29.967,2.0,1.0,7041.0,32607.0,35.48,480.0,7001.0
1786576230487258200,2026/08/13 09:10:30.518,1.0,1.0,7087.0,32607.0,35.99,487.0,7001.0
1786576231028012600,2026/08/13 09:10:31.060,1.0,1.0,7127.0,32607.0,36.24,465.0,7001.0
1786576231567294700,2026/08/13 09:10:31.599,1.0,1.0,7159.0,32607.0,35.89,442.0,7001.0
1786576232106667800,2026/08/13 09:10:32.138,1.0,1.0,7197.0,32607.0,35.45,382.0,7001.0
1786576232658251700,2026/08/13 09:10:32.689,1.0,1.0,7247.0,32607.0,34.22,360.0,7001.0
1786576233211374200,2026/08/13 09:10:33.243,0.0,1.0,7287.0,32607.0,33.33,330.0,7001.0
1786576233763155800,2026/08/13 09:10:33.794,1.0,1.0,7331.0,32607.0,33.08,330.0,7001.0
1786576234302602600,2026/08/13 09:10:34.334,0.0,1.0,7375.0,32607.0,33.12,337.0,7001.0
1786576234855727500,2026/08/13 09:10:34.887,0.0,1.0,7427.0,32607.0,33.27,352.0,7001.0
1786576235395074700,2026/08/13 09:10:35.426,1.0,1.0,7482.0,32607.0,33.17,337.0,7001.0
1786576235935100100,2026/08/13 09:10:35.967,3.0,1.0,7526.0,32607.0,38.02,570.0,7001.0
1786576236487927000,2026/08/13 09:10:36.518,3.0,1.0,7570.0,32607.0,38.58,562.0,7001.0
1786576237026178300,2026/08/13 09:10:37.058,0.0,1.0,7614.0,32607.0,37.1,330.0,7001.0
1786576237566822100,2026/08/13 09:10:37.598,0.0,1.0,7671.0,32607.0,34.55,337.0,7001.0
1786576238107078200,2026/08/13 09:10:38.139,2.0,1.0,7718.0,32607.0,35.16,607.0,7001.0
1786576238646422400,2026/08/13 09:10:38.677,1.0,1.0,7770.0,32607.0,35.51,367.0,7001.0
1786576239198776800,2026/08/13 09:10:39.228,1.0,1.0,7819.0,32607.0,33.75,375.0,7001.0
1786576239750003300,2026/08/13 09:10:39.781,0.0,1.0,7863.0,32607.0,33.48,367.0,7001.0
1786576240289345700,2026/08/13 09:10:40.320,1.0,1.0,7904.0,32607.0,33.58,397.0,7001.0
1786576240827756000,2026/08/13 09:10:40.859,1.0,1.0,7947.0,32607.0,33.71,397.0,7001.0
1786576241365954500,2026/08/13 09:10:41.397,1.0,1.0,7997.0,32607.0,33.69,367.0,7001.0
1786576241904901400,2026/08/13 09:10:41.936,0.0,1.0,8032.0,32607.0,33.38,390.0,7001.0
1786576242446194900,2026/08/13 09:10:42.477,0.0,1.0,8076.0,32607.0,34.01,352.0,7001.0
1786576242984654600,2026/08/13 09:10:43.016,1.0,1.0,8122.0,32607.0,33.87,427.0,7001.0
1786576243536825000,2026/08/13 09:10:43.568,1.0,1.0,8150.0,32607.0,34.43,427.0,7001.0
1786576244076156100,2026/08/13 09:10:44.108,1.0,1.0,8194.0,32607.0,34.69,450.0,7001.0
1786576244615522000,2026/08/13 09:10:44.647,1.0,1.0,8245.0,32607.0,34.88,435.0,7001.0
1786576245168333200,2026/08/13 09:10:45.199,1.0,1.0,8289.0,32607.0,35.03,405.0,7001.0
1786576245706324200,2026/08/13 09:10:45.738,0.0,1.0,8335.0,32607.0,34.68,405.0,7001.0
1786576246246004500,2026/08/13 09:10:46.277,0.0,1.0,8412.0,32607.0,34.31,465.0,7001.0
1786576246786737400,2026/08/13 09:10:46.817,3.0,1.0,8456.0,32607.0,36.98,600.0,7001.0
1786576247324730500,2026/08/13 09:10:47.356,2.0,1.0,8500.0,32607.0,38.97,555.0,7001.0
1786576247876047600,2026/08/13 09:10:47.908,3.0,1.0,8550.0,32607.0,38.22,532.0,7001.0
1786576248414386400,2026/08/13 09:10:48.446,3.0,1.0,8588.0,32607.0,38.12,517.0,7001.0
1786576248952907300,2026/08/13 09:10:48.984,3.0,1.0,8632.0,32607.0,38.34,525.0,7001.0
1786576249491747900,2026/08/13 09:10:49.523,3.0,1.0,8657.0,32607.0,38.15,540.0,7001.0
1786576250045188000,2026/08/13 09:10:50.077,3.0,1.0,8707.0,32607.0,38.22,562.0,7001.0
1786576250598091200,2026/08/13 09:10:50.630,3.0,1.0,8755.0,32607.0,38.7,532.0,7001.0
1786576251152864700,2026/08/13 09:10:51.184,1.0,1.0,8797.0,32607.0,37.73,480.0,7001.0
1786576251694776500,2026/08/13 09:10:51.725,2.0,1.0,8843.0,32607.0,37.19,600.0,7001.0
1786576252244275900,2026/08/13 09:10:52.275,1.0,1.0,8888.0,32607.0,38.11,502.0,7001.0
1786576252796598800,2026/08/13 09:10:52.827,1.0,1.0,8937.0,32607.0,37.91,517.0,7001.0
1786576253347838400,2026/08/13 09:10:53.379,1.0,1.0,8987.0,32607.0,37.11,495.0,7001.0
1786576253886190000,2026/08/13 09:10:53.918,2.0,1.0,9038.0,32607.0,37.15,502.0,7001.0
1786576254437973700,2026/08/13 09:10:54.469,1.0,1.0,9084.0,32607.0,37.13,495.0,7001.0
1786576254977671200,2026/08/13 09:10:55.009,2.0,1.0,9130.0,32607.0,37.0,525.0,7001.0
1786576255529852900,2026/08/13 09:10:55.561,1.0,1.0,9179.0,32607.0,36.61,457.0,7001.0
1786576256070141400,2026/08/13 09:10:56.101,1.0,1.0,9225.0,32607.0,36.32,465.0,7001.0
1786576256623058900,2026/08/13 09:10:56.655,2.0,1.0,9239.0,32607.0,37.9,585.0,7001.0
1786576257162375700,2026/08/13 09:10:57.193,3.0,1.0,9289.0,32607.0,38.88,630.0,7001.0
1786576257701261300,2026/08/13 09:10:57.733,2.0,1.0,9331.0,32607.0,39.19,555.0,7001.0
1786576258240801500,2026/08/13 09:10:58.272,3.0,1.0,9374.0,32607.0,39.44,630.0,7001.0
1786576258788419500,2026/08/13 09:10:58.819,2.0,1.0,9415.0,32607.0,39.24,547.0,7001.0
1786576259333923900,2026/08/13 09:10:59.365,3.0,1.0,9464.0,32607.0,39.12,615.0,7001.0
1786576259882545400,2026/08/13 09:10:59.913,2.0,1.0,9508.0,32607.0,38.55,525.0,7001.0
1786576260429386100,2026/08/13 09:11:00.461,2.0,1.0,9549.0,32607.0,38.09,457.0,7001.0
1786576260977794600,2026/08/13 09:11:01.009,3.0,1.0,9591.0,32607.0,38.21,592.0,7001.0
1786576261530040500,2026/08/13 09:11:01.561,3.0,1.0,9655.0,32607.0,38.83,600.0,7001.0
1786576262079454700,2026/08/13 09:11:02.109,1.0,1.0,9705.0,32607.0,37.15,397.0,7001.0
1786576262622226000,2026/08/13 09:11:02.653,1.0,1.0,9749.0,32607.0,34.63,375.0,7001.0
1786576263172705200,2026/08/13 09:11:03.204,3.0,1.0,9810.0,32607.0,34.41,600.0,7001.0
1786576263719401900,2026/08/13 09:11:03.751,1.0,1.0,9853.0,32607.0,35.35,352.0,7001.0
1786576264266386300,2026/08/13 09:11:04.297,0.0,1.0,9895.0,32607.0,35.49,337.0,7001.0
1786576264811694800,2026/08/13 09:11:04.843,1.0,1.0,9939.0,32607.0,36.53,457.0,7001.0
1786576265359558900,2026/08/13 09:11:05.390,1.0,1.0,9996.0,32607.0,35.31,345.0,7001.0
1786576265907864800,2026/08/13 09:11:05.939,0.0,1.0,10040.0,32607.0,33.74,382.0,7001.0
1786576266455098900,2026/08/13 09:11:06.486,1.0,1.0,10080.0,32607.0,33.76,412.0,7001.0
1786576267001641700,2026/08/13 09:11:07.032,1.0,1.0,10119.0,32607.0,34.34,397.0,7001.0
1786576267547036700,2026/08/13 09:11:07.578,3.0,1.0,10172.0,32607.0,36.17,660.0,7001.0
1786576268093438200,2026/08/13 09:11:08.124,3.0,1.0,10222.0,32607.0,38.42,517.0,7001.0
1786576268641417200,2026/08/13 09:11:08.673,3.0,1.0,10264.0,32607.0,39.47,697.0,7001.0
1786576269188231400,2026/08/13 09:11:09.234,3.0,1.0,10308.0,32607.0,39.91,562.0,7001.0
1786576269748843100,2026/08/13 09:11:09.780,3.0,1.0,10357.0,32607.0,39.61,517.0,7001.0
1786576270292434800,2026/08/13 09:11:10.323,2.0,1.0,10397.0,32607.0,38.67,547.0,7001.0
1786576270841381700,2026/08/13 09:11:10.872,3.0,1.0,10439.0,32607.0,38.31,517.0,7001.0
1786576271388234800,2026/08/13 09:11:11.419,1.0,1.0,10481.0,32607.0,37.25,472.0,7001.0
1786576271935907800,2026/08/13 09:11:11.968,1.0,1.0,10519.0,32607.0,36.89,525.0,7001.0
1786576272485385000,2026/08/13 09:11:12.517,2.0,1.0,10575.0,32607.0,37.14,510.0,7001.0
1786576273032161000,2026/08/13 09:11:13.063,1.0,1.0,10622.0,32607.0,36.68,480.0,7001.0
1786576273576428400,2026/08/13 09:11:13.607,1.0,1.0,10669.0,32607.0,36.97,495.0,7001.0
1786576274126786000,2026/08/13 09:11:14.158,3.0,1.0,10717.0,32607.0,39.06,645.0,7001.0
1786576274667130200,2026/08/13 09:11:14.699,2.0,1.0,10759.0,32607.0,39.72,525.0,7001.0
1786576275219710400,2026/08/13 09:11:15.251,3.0,1.0,10803.0,32607.0,39.55,600.0,7001.0
1786576275772579200,2026/08/13 09:11:15.804,2.0,1.0,10852.0,32607.0,39.11,555.0,7001.0
1786576276312281300,2026/08/13 09:11:16.344,3.0,1.0,10904.0,32607.0,39.67,622.0,7001.0
1786576276853034100,2026/08/13 09:11:16.885,2.0,1.0,10946.0,32607.0,38.81,480.0,7001.0
1786576277391667800,2026/08/13 09:11:17.422,2.0,1.0,11013.0,32607.0,39.33,607.0,7001.0
1786576277943026500,2026/08/13 09:11:17.974,0.0,1.0,11057.0,32607.0,36.85,360.0,7001.0
1786576278482937700,2026/08/13 09:11:18.514,0.0,1.0,11103.0,32607.0,34.08,337.0,7001.0
1786576279021678600,2026/08/13 09:11:19.053,1.0,1.0,11153.0,32607.0,33.77,352.0,7001.0
1786576279562113100,2026/08/13 09:11:19.594,1.0,1.0,11193.0,32607.0,33.72,360.0,7001.0
1786576280102457500,2026/08/13 09:11:20.133,0.0,1.0,11243.0,32607.0,33.71,337.0,7001.0
1786576280642326600,2026/08/13 09:11:20.674,1.0,1.0,11287.0,32607.0,33.74,330.0,7001.0
1786576281182416200,2026/08/13 09:11:21.212,0.0,1.0,11339.0,32607.0,33.9,352.0,7001.0
1786576281720557500,2026/08/13 09:11:21.752,0.0,1.0,11383.0,32607.0,33.98,337.0,7001.0
1786576282259027300,2026/08/13 09:11:22.291,1.0,1.0,11433.0,32607.0,34.0,337.0,7001.0
1786576282799847900,2026/08/13 09:11:22.831,0.0,1.0,11477.0,32607.0,33.98,330.0,7001.0
1786576283337891000,2026/08/13 09:11:23.369,1.0,1.0,11510.0,32607.0,34.22,352.0,7001.0
1786576283877235500,2026/08/13 09:11:23.909,2.0,1.0,11555.0,32607.0,36.01,607.0,7001.0
1786576284428424300,2026/08/13 09:11:24.460,3.0,1.0,11599.0,32607.0,37.7,562.0,7001.0
1786576284967890600,2026/08/13 09:11:24.999,1.0,1.0,11643.0,32607.0,34.93,337.0,7001.0
1786576285508173500,2026/08/13 09:11:25.539,3.0,1.0,11695.0,32607.0,36.35,697.0,7001.0
1786576286060358800,2026/08/13 09:11:26.092,3.0,1.0,11739.0,32607.0,37.73,630.0,7001.0
1786576286611885100,2026/08/13 09:11:26.643,0.0,1.0,11783.0,32607.0,35.77,330.0,7001.0
1786576287160250000,2026/08/13 09:11:27.192,1.0,1.0,11827.0,32607.0,34.27,337.0,7001.0
1786576287710441200,2026/08/13 09:11:27.741,0.0,1.0,11871.0,32607.0,34.21,352.0,7001.0
1786576288255291500,2026/08/13 09:11:28.287,1.0,1.0,11917.0,32607.0,34.02,352.0,7001.0
1786576288802816000,2026/08/13 09:11:28.834,1.0,1.0,11967.0,32607.0,33.84,337.0,7001.0
1786576289348727100,2026/08/13 09:11:29.379,0.0,1.0,12011.0,32607.0,33.68,337.0,7001.0
1786576289895706100,2026/08/13 09:11:29.927,0.0,1.0,12055.0,32607.0,33.88,330.0,7001.0
1786576290441732300,2026/08/13 09:11:30.473,0.0,1.0,12099.0,32607.0,34.33,352.0,7001.0
1786576290985378100,2026/08/13 09:11:31.016,1.0,1.0,12151.0,32607.0,34.54,375.0,7001.0
1786576291529674900,2026/08/13 09:11:31.561,0.0,1.0,12189.0,32607.0,34.62,337.0,7001.0
1786576292075288400,2026/08/13 09:11:32.107,0.0,1.0,12233.0,32607.0,34.59,352.0,7001.0
1786576292620683200,2026/08/13 09:11:32.652,1.0,1.0,12277.0,32607.0,34.68,352.0,7001.0
1786576293168226600,2026/08/13 09:11:33.200,0.0,1.0,12327.0,32607.0,34.57,382.0,7001.0
1786576293712943000,2026/08/13 09:11:33.743,1.0,1.0,12371.0,32607.0,34.71,397.0,7001.0
1786576294257918500,2026/08/13 09:11:34.289,0.0,1.0,12417.0,32607.0,34.83,337.0,7001.0
1786576294809040400,2026/08/13 09:11:34.840,1.0,1.0,12461.0,32607.0,34.43,352.0,7001.0
1786576295356178700,2026/08/13 09:11:35.388,1.0,1.0,12511.0,32607.0,34.47,360.0,7001.0
1786576295903624200,2026/08/13 09:11:35.935,0.0,1.0,12555.0,32607.0,34.01,352.0,7001.0
1786576296448758500,2026/08/13 09:11:36.480,0.0,1.0,12607.0,32607.0,34.13,337.0,7001.0
1786576296990996700,2026/08/13 09:11:37.022,0.0,1.0,12651.0,32607.0,34.06,352.0,7001.0
1786576297536964800,2026/08/13 09:11:37.567,1.0,1.0,12704.0,32607.0,34.66,412.0,7001.0
1786576298081271600,2026/08/13 09:11:38.112,1.0,1.0,12754.0,32607.0,35.03,360.0,7001.0
1786576298628283100,2026/08/13 09:11:38.659,1.0,1.0,12802.0,32607.0,35.47,442.0,7001.0
1786576299173714400,2026/08/13 09:11:39.205,1.0,1.0,12839.0,32607.0,35.96,405.0,7001.0
1786576299720369200,2026/08/13 09:11:39.751,1.0,1.0,12882.0,32607.0,35.98,397.0,7001.0
1786576300268545600,2026/08/13 09:11:40.300,1.0,1.0,12932.0,32607.0,35.88,442.0,7001.0
1786576300815545700,2026/08/13 09:11:40.847,1.0,1.0,12971.0,32607.0,36.46,397.0,7001.0
1786576301363740800,2026/08/13 09:11:41.395,1.0,1.0,13017.0,32607.0,36.12,397.0,7001.0
1786576301914123400,2026/08/13 09:11:41.946,1.0,1.0,13085.0,32607.0,35.71,367.0,7001.0
1786576302460128600,2026/08/13 09:11:42.492,2.0,1.0,13131.0,32607.0,37.75,517.0,7001.0
1786576303006642400,2026/08/13 09:11:43.038,3.0,1.0,13181.0,32607.0,39.59,525.0,7001.0
1786576303553168500,2026/08/13 09:11:43.584,2.0,1.0,13220.0,32607.0,39.54,525.0,7001.0
1786576304101412000,2026/08/13 09:11:44.133,2.0,1.0,13266.0,32607.0,39.41,502.0,7001.0
1786576304648087300,2026/08/13 09:11:44.679,2.0,1.0,13297.0,32607.0,39.22,517.0,7001.0
1786576305194882300,2026/08/13 09:11:45.226,2.0,1.0,13341.0,32607.0,39.31,540.0,7001.0
1786576305741925100,2026/08/13 09:11:45.772,3.0,1.0,13385.0,32607.0,39.56,532.0,7001.0
1786576306287149800,2026/08/13 09:11:46.319,3.0,1.0,13431.0,32607.0,39.76,517.0,7001.0
1786576306837955600,2026/08/13 09:11:46.869,1.0,1.0,13483.0,32607.0,38.85,442.0,7001.0
1786576307383763000,2026/08/13 09:11:47.415,2.0,1.0,13529.0,32607.0,38.06,540.0,7001.0
1786576307931915300,2026/08/13 09:11:47.963,1.0,1.0,13579.0,32607.0,38.08,435.0,7001.0
